time,uptime_ms,tick,action,state,x,y,detail
2025-08-18 23:17:11,28,0,INIT,FALL,48,48,spawn
2025-08-18 23:17:11,351,0,REC_ON,FALL,48,48,
2025-08-18 23:17:11,352,0,SPEED,FALL,48,48,3
2025-08-18 23:17:13,2139,32,ENTER_STATE,LAND,48,688,FALL->LAND
2025-08-18 23:17:14,2885,48,ENTER_STATE,IDLE,48,688,LAND->IDLE
2025-08-18 23:17:16,4991,93,ENTER_STATE,IDLE,48,688,setIdle
2025-08-18 23:17:16,4992,93,AI_DECISION,IDLE,48,688,IDLE
2025-08-18 23:17:22,10951,220,ENTER_STATE,IDLE,48,688,setIdle
2025-08-18 23:17:22,10951,220,AI_DECISION,IDLE,48,688,IDLE
2025-08-18 23:17:28,16935,347,ENTER_STATE,WALK,48,688,setWalk
2025-08-18 23:17:28,16935,347,FACE,WALK,48,688,RIGHT
2025-08-18 23:17:28,16936,347,AI_DECISION,WALK,48,688,WALK dir=R
2025-08-18 23:17:39,28199,577,WALK_EDGE_GRAB,GRAB_RIGHT,1408,688,RIGHT
2025-08-18 23:17:39,28335,580,ENTER_STATE,CLIMB_RIGHT,1408,688,GRAB_RIGHT->CLIMB_RIGHT
2025-08-18 23:17:40,29465,604,AI_WALL,CLIMB_RIGHT,1408,544,FLIP_DIR DOWN
2025-08-18 23:17:41,30596,628,ENTER_STATE,DISMOUNT_RIGHT,1408,688,CLIMB_RIGHT->DISMOUNT_RIGHT
2025-08-18 23:17:43,31999,658,ENTER_STATE,IDLE,1408,688,DISMOUNT_RIGHT->IDLE
2025-08-18 23:17:45,34351,708,ENTER_STATE,WALK,1408,688,setWalk
2025-08-18 23:17:45,34351,708,FACE,WALK,1408,688,LEFT
2025-08-18 23:17:45,34352,708,AI_DECISION,WALK,1408,688,WALK dir=L
2025-08-18 23:17:56,45540,946,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-18 23:17:56,45722,950,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-18 23:18:02,51133,1065,ENTER_STATE,CEILING_ATTACH_LEFT,0,0,CLIMB_LEFT->CEILING_ATTACH_LEFT
2025-08-18 23:18:05,53944,1125,ENTER_STATE,CEILING,0,0,CEILING_ATTACH_LEFT->CEILING
2025-08-18 23:18:07,56116,1171,AI_TOP,CEILING,276,0,FLIP_DIR L
2025-08-18 23:18:09,58281,1217,CEILING_EDGE_SWING,SWING_LEFT,0,0,LEFT
2025-08-18 23:18:12,61097,1277,ENTER_STATE,CLIMB_LEFT,0,0,SWING_LEFT->CLIMB_LEFT
2025-08-18 23:18:13,62553,1308,AI_WALL,CLIMB_LEFT,0,186,FLIP_DIR UP
